month,n_articles,n_gep_articles,GEP_monthly
2010-03,293576,2104,0.007166798375889037
2010-04,324360,2192,0.006757923295104205
2010-05,306016,1780,0.0058166893234340685
2010-06,289352,1972,0.006815228510603002
2010-07,307264,1784,0.005806082066236201
2010-08,296976,2156,0.00725984591347449
2010-09,283808,1540,0.0054262036306235205
2010-10,323520,1564,0.004834322453016815
2010-11,331484,2020,0.0060938084492765865
2010-12,274852,2292,0.00833903337068677
2011-01,292908,1708,0.005831182487333907
2011-02,306996,1104,0.0035961380604307546
2011-03,325312,2340,0.00719309462915601
2011-04,297304,1324,0.004453354142561149
2011-05,318120,1928,0.006060606060606061
2011-06,296804,1996,0.006724976752334874
2011-07,310240,1004,0.003236204228984012
2011-08,326500,1628,0.004986217457886677
2011-09,275264,1892,0.0068734015345268545
2011-10,290336,1372,0.004725559351923289
2011-11,290964,2264,0.007781031330336399
2011-12,230864,1652,0.007155728047681752
2012-01,262160,2288,0.008727494659749771
2012-02,289756,2924,0.01009124918897279
2012-03,282316,2664,0.009436234574023435
2012-04,279040,2136,0.007654816513761468
2012-05,312156,2120,0.006791476056843373
2012-06,242292,2488,0.010268601522130322
2012-07,276084,2448,0.008866866605815621
2012-08,278580,2176,0.007811041711537081
2012-09,222712,1736,0.0077948202162434
2012-10,285980,1992,0.006965522064480033
2012-11,272048,1712,0.006293007116391225
2012-12,206840,2176,0.010520208857087604
2013-01,267060,1360,0.005092488579345466
2013-02,259312,2140,0.00825260689825384
2013-03,241312,1720,0.007127701896300225
2013-04,274544,1664,0.006060959263360336
2013-05,289888,1600,0.0055193729992272875
2013-06,233380,1636,0.007010026566115348
2013-07,289424,928,0.003206368511249931
2013-08,276880,1744,0.0062987575845131465
2013-09,246712,3472,0.014073089270080094
2013-10,312700,1824,0.005833066837224177
2013-11,268620,2340,0.008711190529372347
2013-12,222140,1560,0.007022598361393716
2014-01,280424,2424,0.00864405329073118
2014-02,281468,2640,0.009379396592152572
2014-03,286468,13308,0.04645545052152422
2014-04,302144,9360,0.030978606227494175
2014-05,290616,6872,0.023646323671098632
2014-06,268828,3480,0.012945080125582157
2014-07,318552,15856,0.049775232929003745
2014-08,276948,7500,0.02708089605268859
2014-09,275364,8728,0.03169622753882134
2014-10,336012,2624,0.007809244907919955
2014-11,283808,5408,0.019055135866501295
2014-12,253808,4160,0.016390342305995082
2015-01,293144,3196,0.010902491608219851
2015-02,308760,2760,0.008938981733385153
2015-03,316672,2820,0.008905113177041228
2015-04,331752,2316,0.006981118425812052
2015-05,305380,1460,0.004780928679022856
2015-06,287452,2528,0.008794511779357944
2015-07,328256,1944,0.005922207057906024
2015-08,299236,1148,0.003836436792364555
2015-09,286432,1612,0.005627862808624735
2015-10,349460,2008,0.005746008126824243
2015-11,315392,1912,0.006062297077922078
2015-12,251244,2752,0.010953495406855487
2016-01,276196,2764,0.010007386059175368
2016-02,318468,3256,0.0102239471469661
2016-03,286648,2820,0.00983784990650554
2016-04,297728,1208,0.004057394668959587
2016-05,311776,2164,0.006940880632248794
2016-06,276112,1872,0.006779857449151069
2016-07,294412,2236,0.007594799125035664
2016-08,307656,1588,0.005161609069870244
2016-09,264288,3588,0.013576098801307664
2016-10,286708,2416,0.008426691965344532
2016-11,287944,2148,0.007459783846859112
2016-12,226448,4696,0.020737652794460538
2017-01,311848,5480,0.017572663605346196
2017-02,307104,3400,0.011071168073356258
2017-03,326192,3956,0.012127826556138716
2017-04,285244,4536,0.015902174980017107
2017-05,342172,5252,0.015349005763183429
2017-06,306924,4712,0.015352334779945524
2017-07,303284,10028,0.03306471821790797
2017-08,333644,9120,0.027334524223423768
2017-09,298488,5560,0.018627214494385032
2017-10,321932,4568,0.014189331908601817
2017-11,320776,4144,0.012918672219866824
2018-01,314916,6168,0.01958617536104866
2018-02,311020,4292,0.01379975564272394
2018-03,324448,10972,0.033817437617122005
2018-04,326792,14940,0.04571715341868834
2018-05,363688,8120,0.022326829590198192
2018-06,298140,8560,0.028711343664050447
2018-07,319236,8764,0.027453044142891153
2018-08,332908,14680,0.04409626683648335
2018-09,288712,13788,0.0477569342458921
2018-10,363412,6580,0.018106171507820325
2018-11,345352,8348,0.02417243855544488
2018-12,270620,5252,0.019407286970659965
2019-01,334224,6412,0.019184738379051176
2019-02,328188,7916,0.024120321279266763
2019-03,329312,6000,0.01821980371198134
2019-04,328376,8676,0.02642093210222428
2019-05,368472,9852,0.026737445450400573
2019-06,294724,8748,0.02968200757318712
2019-07,331672,5160,0.015557538773245857
2019-08,336288,4928,0.0146541060043772
2019-09,311660,3808,0.012218443175255085
2019-10,374412,5528,0.014764484044314819
2019-11,332276,3756,0.011303855830694964
2019-12,269756,6676,0.024748291048206528
2020-01,327708,4308,0.013145849353692922
2020-02,324480,3436,0.010589250493096647
2020-03,414820,3792,0.00914131430499976
2020-04,374444,3348,0.008941256903569025
2020-05,339860,2360,0.006944035779438592
2020-06,326272,4232,0.012970772852098862
2020-07,339512,2944,0.008671269351304224
2020-08,308744,3108,0.01006659238722048
2020-09,300640,2876,0.009566258648217137
2020-10,333552,3880,0.011632369165827217
2020-11,312432,3220,0.010306242638398116
2020-12,278260,4188,0.015050672033350105
2021-01,299828,3156,0.010526034926691304
2021-02,328932,5276,0.016039789378959786
2021-03,354412,10540,0.029739399343137365
2021-04,322944,9292,0.028772790328973445
2021-05,327632,6468,0.019741661376178152
2021-06,313392,6792,0.021672537907795986
2021-07,316608,6416,0.02026480695370932
2021-08,340800,4916,0.014424882629107981
2021-09,293856,4280,0.01456495698573451
2021-10,312144,5512,0.017658516582090316
2021-11,351192,6116,0.017414975284175037
2021-12,286080,11972,0.04184843400447427
2022-01,296856,10400,0.035033821111919584
2022-02,366644,29968,0.0817359618594604
2022-03,348780,47580,0.13641837261310855
2022-04,280820,21512,0.0766042304679154
2022-05,373868,18636,0.049846469877068915
2022-06,299424,16924,0.056521855295500696
2022-07,327584,12876,0.039305949008498584
2022-08,333268,8636,0.025913078963476843
2022-09,277500,12640,0.045549549549549546
2022-10,312148,8584,0.027499775747401874
2022-11,360268,10800,0.02997768328022472
2022-12,247160,11096,0.04489399579219939
2023-01,1005214,22974,0.02285483489087896
2023-02,1071308,33208,0.030997621599017276
2023-03,1189342,28070,0.023601285416642144
2023-04,970326,22274,0.022955171767014386
2023-05,1221962,34692,0.02839040821236667
2023-06,940674,9870,0.010492476670982721
2023-07,988750,17528,0.017727433628318585
2023-08,1140440,19754,0.017321384728701202
2023-09,437556,9240,0.021117296985985794
2023-10,535199,18410,0.03439842002694325
2023-11,497574,13503,0.02713767198446864
2023-12,384048,12481,0.03249854184893555
2024-01,267772,5124,0.01913568259564107
2024-02,302224,9336,0.03089099475885436
2024-03,273800,4636,0.01693206720233747
2024-04,285364,9340,0.03273012713586858
2024-05,298628,7504,0.025128253211353254
2024-06,220984,6716,0.030391340549542047
2024-07,282924,5032,0.017785695098330292
2024-08,276572,5820,0.02104334495176663
2024-09,236680,7328,0.030961635964171032
2024-10,289376,6508,0.022489771093663607
2024-11,281540,10408,0.0369681039994317
2024-12,220364,9312,0.04225735601096368
2025-01,270936,24920,0.09197744116691765
2025-02,290212,22556,0.07772249252270753
2025-03,288032,28116,0.09761415398289079
2025-04,318920,27484,0.08617835193779004
2025-05,300288,23176,0.07717924126172208
2025-06,255844,16740,0.065430496708932
2025-07,297976,25028,0.08399334174564395
2025-08,278472,22348,0.08025223361774254
2025-09,265216,18188,0.06857806467181467
2025-10,307900,21712,0.0705164014290354
2025-11,253784,9056,0.03568388866122372
2025-12,232400,11384,0.048984509466437176
