date,score_volume,n_articles,n_gep_articles,score
2013-04-23,2.7333332013189358,6784,2493,0.00040290878557177706
2013-04-24,2.8900991045947313,7089,2489,0.00040768784096413194
2013-04-25,3.0895599572520642,8424,2782,0.0003667568800156771
2013-04-26,2.1628998605096768,6832,2174,0.0003165837032361939
2013-04-27,0.2789595664965753,562,202,0.0004963693354031589
2013-04-28,0.2034465975624313,591,203,0.00034424128183152504
2013-04-29,1.9718958846845183,5982,1802,0.0003296382288004878
2013-04-30,2.746092014963729,8180,2559,0.0003357080702889644
2013-05-01,2.0314121722936047,6008,1926,0.0003381178715535294
2013-05-02,3.6299815252075645,7879,2879,0.00046071602046040926
2013-05-03,2.7464086380071486,6108,2365,0.00044964123084596406
2013-05-04,0.20825543581950273,557,196,0.0003738876765161629
2013-05-05,0.27451231100583146,669,262,0.0004103323034466838
2013-05-06,2.1295620693600674,5137,1823,0.0004145536440257091
2013-05-07,2.78605792519598,6790,2452,0.0004103178093072135
2013-05-08,3.1640876392817106,7833,2819,0.0004039432706857795
2013-05-09,2.7699463532317523,7860,2736,0.00035241047751040106
2013-05-10,2.8252916604965375,7283,2441,0.00038792965268385793
2013-05-11,0.21807990248127435,676,196,0.0003226034060373881
2013-05-12,0.23568868062318796,691,234,0.00034108347412907086
2013-05-13,2.250061730717634,6299,1982,0.0003572093555671748
2013-05-14,2.53215660777548,7534,2308,0.0003360972402144252
2013-05-15,2.6668487443362516,7814,2377,0.00034129111138165495
2013-05-16,2.3004128690768755,6596,1928,0.0003487587733591382
2013-05-17,1.599965399464949,5027,1697,0.0003182743981430175
2013-05-18,0.19054855766308904,487,185,0.00039127013893858117
2013-05-19,0.19045012478561618,589,242,0.00032334486381259116
2013-05-20,1.8187228942637481,4864,1637,0.0003739150687219877
2013-05-21,2.529796560813977,5644,1930,0.0004482275975928379
2013-05-22,2.1567652281138976,6119,1902,0.00035247021214477816
2013-05-23,2.607739556940244,6132,2192,0.00042526737719182064
2013-05-24,1.6363844671728718,4751,1488,0.0003444294816192111
2013-05-25,0.13154692811712873,400,140,0.0003288673202928218
2013-05-26,0.18652785399746866,560,178,0.0003330854535669083
2013-05-27,0.8713204398039262,2336,801,0.00037299676361469443
2013-05-28,1.637693932859645,4971,1528,0.0003294495942183957
2013-05-29,2.214630733580664,5601,1902,0.0003953991668596079
2013-05-30,2.611818129183859,5694,1991,0.0004586965453431435
2013-05-31,2.113475392881087,5531,2001,0.0003821145168832195
2013-06-01,0.2068187871353571,515,205,0.0004015898779327322
2013-06-02,0.17123570019762452,518,148,0.0003305708498023639
2013-06-03,1.996523258227999,5338,1851,0.0003740208426804045
2013-06-04,1.600128914299241,5365,1748,0.0002982532925068483
2013-06-05,1.6067272770901024,5492,1709,0.0002925577707738715
2013-06-06,1.7544236534416582,5383,1801,0.00032591931143259486
2013-06-07,1.3576635161093527,5185,1632,0.0002618444582660275
2013-06-08,0.20031561922576557,704,224,0.00028453923185478065
2013-06-09,0.14630690403249536,519,186,0.00028190154919555946
2013-06-10,1.569126069648026,5212,1527,0.0003010602589501201
2013-06-11,1.6034858547467243,5617,1753,0.00028547015395170454
2013-06-12,1.8197737434574903,5278,1841,0.00034478471835117287
2013-06-13,2.414001507745997,5741,2165,0.0004204844988235494
2013-06-14,1.4786110004187085,4691,1616,0.0003152016628477315
2013-06-15,0.11391227107993804,528,151,0.0002157429376513978
2013-06-16,0.14712384011043067,560,151,0.0002627211430543405
2013-06-17,1.605282965748035,5252,1783,0.00030565174519193354
2013-06-18,1.7521511365492481,5553,1871,0.00031553234945961607
2013-06-19,1.7651734248754087,5746,1936,0.0003072003872042131
2013-06-20,1.820413778425597,5895,2050,0.0003088064085539605
2013-06-21,2.2966516304904623,5311,2237,0.0004324329938788293
2013-06-22,0.13665100051235324,400,104,0.00034162750128088307
2013-06-23,0.23175900119215795,625,225,0.0003708144019074527
2013-06-24,2.172402797441009,5331,1879,0.00040750380743594247
2013-06-25,2.1765472076917662,5732,2067,0.00037971863358195505
2013-06-26,2.0214925913997828,5637,1997,0.0003586114229909141
2013-06-27,2.580475392885958,5864,2252,0.00044005378459856037
2013-06-28,2.3510408170177195,6264,2180,0.0003753258009287547
2013-06-29,0.2247716101628292,598,210,0.00037587225779737326
2013-06-30,0.18650412035835312,605,169,0.00030827127331959194
2013-07-01,1.858772643526342,5442,1810,0.00034156057396661927
2013-07-02,1.867805970349905,5411,1826,0.0003451868361393282
2013-07-03,1.8306425582634884,5163,1658,0.00035456954450193464
2013-07-04,1.3183122570285992,3456,1185,0.0003814560928902197
2013-07-05,1.3122158134810042,3827,1234,0.0003428836721925802
2013-07-06,0.15406854262443734,447,159,0.00034467235486451307
2013-07-07,0.3221271757121375,536,267,0.000600983536776376
2013-07-08,1.9299601777100612,5153,1829,0.000374531375453146
2013-07-09,1.8926107248089896,5466,1737,0.00034625150472173246
2013-07-10,1.8523804779194228,5581,1773,0.00033190834580172423
2013-07-11,2.00532034757606,6071,1979,0.00033031137334476365
2013-07-12,1.948105079275435,5617,1963,0.0003468230513219575
2013-07-13,0.05905184679228826,484,102,0.00012200794791795095
2013-07-14,0.1906209859420057,560,176,0.00034039461775358157
2013-07-15,2.0795013528963127,5459,1954,0.00038093082119368247
