month,n_articles,n_gep_articles,GEP_monthly
2013-03,241312,2216,0.00918313221058215
2013-04,274544,2228,0.008115274782912758
2013-05,289888,1488,0.0051330168892813775
2013-06,233380,1444,0.006187333961779073
2013-07,289424,884,0.003054342418044115
2013-08,276880,1056,0.0038139266108061253
2013-09,246712,1192,0.004831544472907682
2013-10,312700,1456,0.00465622001918772
2013-11,268620,1856,0.006909388727570546
2013-12,222140,1236,0.005564058701719637
2014-01,280424,2156,0.007688357629874761
2014-02,281468,1388,0.004931288814359004
2014-03,286468,4652,0.01623916109303657
2014-04,302144,3724,0.01232524888794747
2014-05,290616,2752,0.009469540562116333
2014-06,268828,1960,0.007290907197166962
2014-07,318552,6164,0.01935005901705216
2014-08,276948,2268,0.00818926296633303
2014-09,275364,3252,0.011809822634767072
2014-10,336012,1524,0.00453555230170351
2014-11,283808,3412,0.012022212199797046
2014-12,253808,1528,0.006020298808548194
2015-01,293144,1340,0.004571132276287422
2015-02,308760,1564,0.005065422982251587
2015-03,316672,1760,0.0055578011317704125
2015-04,331752,2028,0.006113000072343196
2015-05,305380,992,0.003248411814788133
2015-06,287452,1612,0.005607892796014639
2015-07,328256,1356,0.004130922207057906
2015-08,299236,1692,0.005654399871673195
2015-09,286432,760,0.0026533348229248127
2015-10,349460,1060,0.0030332513020088136
2015-11,315392,664,0.0021053165584415585
2015-12,251244,1752,0.0069733008549457895
2016-01,276196,2668,0.009659806803863923
2016-02,318468,2024,0.006355426604870819
2016-03,286648,2236,0.00780050794005191
2016-04,297728,996,0.003345335339638865
2016-05,311776,2164,0.006940880632248794
2016-06,276112,1428,0.005171814336211392
2016-07,294412,1488,0.005054141814871676
2016-08,307656,1160,0.0037704449124996747
2016-09,264288,1944,0.0073556120595713766
2016-10,286708,2172,0.007575651882751789
2016-11,287944,1620,0.005626093962714972
2016-12,226448,1824,0.008054829364798982
2017-01,311848,2832,0.00908134732305482
2017-02,307104,3612,0.011761487964989058
2017-03,326192,2480,0.00760288419090597
2017-04,285244,2976,0.010433173002762548
2017-05,342172,2176,0.006359374817343324
2017-06,306924,1500,0.004887203346756852
2017-07,303284,4316,0.014230885902322575
2017-08,333644,5128,0.015369675462468979
2017-09,298488,3960,0.013266864999597974
2017-10,321932,3160,0.009815737484934707
2017-11,320776,3136,0.009776292490710029
2018-01,314916,4356,0.013832260031246428
2018-02,311020,2648,0.008513921934280754
2018-03,324448,7228,0.022277838051089852
2018-04,326792,7188,0.021995642488188204
2018-05,363688,6548,0.018004443369041598
2018-06,298140,8244,0.027651438921312135
2018-07,319236,8824,0.027640992870478266
2018-08,332908,11292,0.03391928100255927
2018-09,288712,9224,0.03194879326110449
2018-10,363412,7032,0.019349938912308896
2018-11,345352,6324,0.01831175148833654
2018-12,270620,3972,0.014677407434779395
2019-01,334224,4920,0.014720666379434153
2019-02,328188,4564,0.013906663253988568
2019-03,329312,6008,0.018244096783597317
2019-04,328376,5396,0.016432382390917728
2019-05,368472,12304,0.033391953798389024
2019-06,294724,10232,0.034717226964889186
2019-07,331672,8164,0.0246146795629417
2019-08,336288,9756,0.02901084784470454
2019-09,311660,5704,0.018301995764615286
2019-10,374412,6132,0.01637768020255761
2019-11,332276,5764,0.0173470247625468
2019-12,269756,6004,0.022257150906745356
2020-01,327708,5412,0.016514702112856567
2020-02,324480,2280,0.0070266272189349116
2020-03,414820,3512,0.008466322742394292
2020-04,374444,2276,0.006078345493585156
2020-05,339860,3804,0.011192844112281528
2020-06,326272,1984,0.006080816006276971
2020-07,339512,2756,0.008117533400881265
2020-08,308744,3476,0.011258518384162931
2020-09,300640,4276,0.01422299095263438
2020-10,333552,2936,0.008802225739914616
2020-11,312432,1752,0.005607620218159471
2020-12,278260,1904,0.006842521382879322
2021-01,299828,1880,0.006270261616660219
2021-02,328932,4620,0.014045456203713837
2021-03,354412,10168,0.028689773483967812
2021-04,322944,8236,0.02550287356321839
2021-05,327632,6120,0.01867949406651365
2021-06,313392,6288,0.020064328381069075
2021-07,316608,6516,0.020580654942389327
2021-08,340800,4972,0.014589201877934272
2021-09,293856,4344,0.014782750735053904
2021-10,312144,5284,0.01692808447383259
2021-11,351192,5996,0.017073281851522813
2021-12,286080,10900,0.03810123042505593
2022-01,296856,8004,0.026962567709596572
