month,n_articles,n_gep_articles,GEP_monthly
2017-03,326192,5720,0.01753568450483151
2017-04,285244,5812,0.02037553813577148
2017-05,342172,6460,0.018879393988987993
2017-06,306924,5348,0.01742450899897043
2017-07,303284,12120,0.039962543358700094
2017-08,333644,11292,0.033844456966107585
2017-09,298488,9996,0.03348878346868216
2017-10,321932,7340,0.02279984593019644
2017-11,320776,6472,0.02017607302291942
2018-01,314916,8280,0.026292725679228746
2018-02,311020,6904,0.022197929393608127
2018-03,324448,15720,0.048451523818917056
2018-04,326792,18360,0.056182525888026635
2018-05,363688,19316,0.05311145817293944
2018-06,298140,20056,0.06727040987455558
2018-07,319236,22360,0.07004222581413123
2018-08,332908,26552,0.07975777091568842
2018-09,288712,22064,0.076422178503145
2018-10,363412,16320,0.04490770805587047
2018-11,345352,15608,0.04519446825268132
2018-12,270620,6620,0.024462345724632326
2019-01,334224,11836,0.03541337546076882
2019-02,328188,12320,0.03753945909052129
2019-03,329312,14388,0.04369108930133126
2019-04,328376,15556,0.047372524179598995
2019-05,368472,27620,0.07495820577954362
2019-06,294724,17116,0.05807467325362033
2019-07,331672,15336,0.04623845244699583
2019-08,336288,17152,0.051003901417832335
2019-09,311660,11204,0.035949432073413334
2019-10,374412,14468,0.03864192386996143
2019-11,332276,11424,0.034381056711890116
2019-12,269756,13856,0.05136493720250893
2020-01,327708,14008,0.042745370878953214
2020-02,324480,5588,0.017221400394477317
2020-03,414820,5948,0.014338749337061859
2020-04,374444,4164,0.01112048797684033
2020-05,339860,6976,0.02052609898193374
2020-06,326272,7760,0.023783836798744604
2020-07,339512,8416,0.024788519993402296
2020-08,308744,7872,0.02549685176068199
2020-09,300640,8240,0.027408195848855774
2020-10,333552,10400,0.031179546217681202
2020-11,312432,5620,0.01798791417012342
2020-12,278260,8512,0.03059009559404873
2021-01,299828,9208,0.030710940939471965
2021-02,328932,8260,0.025111573212700498
2021-03,354412,10208,0.02880263647957744
2021-04,322944,8180,0.025329468886246532
2021-05,327632,6196,0.018911461639888657
2021-06,313392,6376,0.020345126869862663
2021-07,316608,6024,0.019026682838083685
2021-08,340800,5028,0.014753521126760564
2021-09,293856,3908,0.013299030817815529
2021-10,312144,5072,0.016248910759136807
2021-11,351192,5564,0.015843185493974805
2021-12,286080,11240,0.03928970917225951
