month,n_articles,n_gep_articles,GEP_monthly
2016-03,71662,22160,0.30922943819597554
2016-04,74432,21377,0.2872017411865864
2016-05,77944,21475,0.2755183208457354
2016-06,69028,21291,0.3084400533116996
2016-07,73603,22082,0.30001494504300097
2016-08,76914,23009,0.29915229997139664
2016-09,66072,22744,0.3442305363845502
2016-10,71677,21766,0.3036678432412071
2016-11,71986,21227,0.2948767815964215
2016-12,56612,19014,0.33586518759273654
2017-01,77962,23532,0.3018393576357713
2017-02,76776,22402,0.2917838907992081
2017-03,81548,25165,0.30859125913572377
2017-04,71311,22112,0.3100783890283407
2017-05,85543,25112,0.2935599639947161
2017-06,76731,24290,0.3165604514472638
2017-07,75821,24106,0.31793302647023913
2017-08,83411,27285,0.32711512870005155
2017-09,74622,25010,0.3351558521615609
2017-10,80483,27325,0.33951269212131757
2017-11,80194,26370,0.32882759308676457
2018-01,78729,25518,0.32412452844568074
2018-02,77755,24064,0.30948492058388527
2018-03,81112,29337,0.36168507742380906
2018-04,81698,29572,0.36196724522020124
2018-05,90922,31730,0.3489804447768417
2018-06,74535,27895,0.3742537063124706
2018-07,79809,29668,0.371737523336967
2018-08,83227,31374,0.37696901245989883
2018-09,72178,27070,0.37504502757072794
2018-10,90853,30298,0.3334837594795989
2018-11,86338,29362,0.34008200328939747
2018-12,67655,25101,0.3710147069691819
2019-01,83556,31082,0.37199004260615637
2019-02,82047,27580,0.33614879276512244
2019-03,82328,27999,0.34009085608784373
2019-04,82094,29002,0.3532779496674544
2019-05,92118,33666,0.36546603269719274
2019-06,73681,28461,0.3862732590491443
2019-07,82918,30319,0.3656504016015823
2019-08,84072,30516,0.3629745932058236
2019-09,77915,28491,0.36566771481742927
2019-10,93603,33206,0.354753586957683
2019-11,83069,26927,0.3241522108126979
2019-12,67439,25089,0.3720250893399961
2020-01,81927,32657,0.3986109585362579
2020-02,81120,30721,0.37871055226824457
2020-03,103705,40193,0.38757051251145075
2020-04,93611,37777,0.4035530012498531
2020-05,84965,33134,0.38997234155240396
2020-06,81568,32840,0.40260886622204783
2020-07,84878,35438,0.41751690661891183
2020-08,77186,30128,0.3903298525639365
2020-09,75160,29835,0.396953166577967
2020-10,83388,34355,0.4119897347340145
2020-11,78108,30711,0.39318635735135965
2020-12,69565,29399,0.4226119456623302
2021-01,74957,29774,0.3972144029243433
2021-02,82233,29835,0.36281055050891975
2021-03,88603,33574,0.37892622145977
2021-04,80736,30305,0.37535919540229884
2021-05,81908,28696,0.3503442887141671
2021-06,78348,28664,0.36585490376269975
2021-07,79152,29774,0.3761623205983424
2021-08,85200,30942,0.363169014084507
2021-09,73464,29430,0.4006043776543613
2021-10,78036,29223,0.3744810087651853
2021-11,87798,30912,0.35208091300485206
2021-12,71520,29363,0.41055648769574943
2022-01,74214,28917,0.3896434634974533
2022-02,91661,38462,0.41961139415891163
2022-03,87195,33023,0.3787258443718103
2022-04,70205,25550,0.36393419272131616
2022-05,93467,35779,0.3827982068537559
2022-06,74856,28937,0.3865688789141819
2022-07,81896,33215,0.4055753638761356
2022-08,83317,29967,0.35967449620125547
2022-09,69375,27172,0.3916684684684685
2022-10,78037,29023,0.37191332316721554
2022-11,90067,31891,0.35408085092209135
2022-12,61790,27678,0.4479365593138048
2023-01,143602,61896,0.43102463753986714
2023-02,153044,59264,0.3872350435168971
2023-03,169906,69707,0.41026803055807326
2023-04,138618,57442,0.4143906274798367
2023-05,174566,66528,0.38110514074905766
2023-06,134382,58334,0.4340908752660326
2023-07,141250,60537,0.42858053097345133
2023-08,162920,66621,0.4089184876012767
2023-09,62508,27674,0.44272733090164457
2023-10,76457,31730,0.4150045123402697
2023-11,71082,27220,0.382938015249993
2023-12,54864,22981,0.4188721201516477
2024-01,66943,28346,0.4234348624949584
2024-02,75556,27846,0.36854783207157604
2024-03,68450,28586,0.41761869978086197
2024-04,71341,30035,0.42100615354424525
2024-05,74657,28711,0.38457210978207
2024-06,55246,24646,0.4461137457915505
2024-07,70731,30712,0.4342084800158346
2024-08,69143,30008,0.4339991033076378
2024-09,59170,28162,0.47595065066756803
2024-10,72344,32950,0.45546278889748976
2024-11,70385,30584,0.4345244015060027
2024-12,55091,25732,0.46708173748888204
2025-01,67734,32952,0.48649127469217823
2025-02,72553,33044,0.45544636334817307
2025-03,72008,36740,0.5102210865459393
2025-04,79730,44988,0.5642543584598019
2025-05,75072,35675,0.4752104646206309
2025-06,63961,32007,0.5004143149731868
2025-07,74494,38654,0.518887427175343
2025-08,69618,31808,0.45689333218420525
2025-09,66304,31062,0.4684785231660232
2025-10,76975,33767,0.4386748944462488
