month,n_articles,n_gep_articles,GEP_monthly
2016-09,174656,9794,0.056075943569072924
2016-10,188239,10183,0.054096122482588625
2016-11,155882,7900,0.05067936002873969
2017-01,187201,10176,0.05435868398138899
2017-02,202484,11280,0.0557081053317793
2017-03,221547,12358,0.055780489015874735
2017-04,187693,10209,0.054392012488478525
2017-05,224063,12932,0.05771591025738297
2017-06,191481,9903,0.051717925016059034
2017-07,203667,11227,0.05512429603224872
2017-08,223698,12311,0.05503401907929441
2017-09,186596,10318,0.05529593346052434
2017-10,112546,6290,0.05588825902297727
2018-01,196486,13904,0.07076331138096353
2018-02,203249,16765,0.08248503067665769
2018-03,213716,14264,0.06674278013812723
2018-04,210553,16260,0.07722521170441647
2018-05,241929,18017,0.07447226252330229
2018-06,190834,13670,0.0716329375268558
2018-07,206368,16756,0.08119475887734533
2018-08,228427,15971,0.06991730399646276
2018-09,187713,13511,0.07197690090723605
2018-10,231254,18441,0.07974348551808834
2018-11,99827,6690,0.06701593757199956
2019-01,206546,12796,0.061952301182303215
2019-02,217302,16748,0.07707246136712961
2019-03,206001,13909,0.06751908971315673
2019-04,198894,12448,0.06258610113930033
2019-05,224101,17692,0.07894654642326451
2019-06,169122,10758,0.0636108844502785
2019-07,198966,12435,0.062498115255872864
2019-08,216746,17026,0.07855277606045787
2019-09,200728,12834,0.06393726834323064
2019-10,236437,16170,0.06839031116111269
2019-11,232898,16598,0.07126725004079039
2019-12,58431,4026,0.06890178158854032
2020-01,212587,15440,0.07262908832619117
2020-02,240446,18028,0.07497733378804389
2020-03,293798,22590,0.07688956357769625
2020-04,254688,19610,0.07699616786028396
2020-05,234038,17363,0.07418880694588058
2020-06,231158,17282,0.07476271641042058
2020-07,245731,18702,0.07610761361000444
2020-08,235236,18653,0.07929483582444864
2020-09,219389,15739,0.07174015105588703
2020-10,236601,18345,0.07753559790533429
2020-11,95127,7548,0.07934655775962661
2021-01,208783,15858,0.0759544598937653
2021-02,240447,17616,0.07326354664437486
2021-03,247662,17455,0.07047912073713368
2021-04,212169,16321,0.07692452714581301
2021-05,222156,15205,0.06844289598300293
2021-06,215502,15826,0.07343783352358679
2021-07,216582,16964,0.07832599200302888
2021-08,233596,15345,0.06569033716330759
2021-09,206296,15611,0.075672819637802
2021-10,230907,18068,0.07824795263894121
2021-11,256939,17655,0.06871280732002538
2021-12,8117,724,0.08919551558457559
2022-01,406250,43041,0.10594707692307692
2022-02,258775,23913,0.09240846295043957
2022-03,255662,23500,0.09191823579569901
2022-04,199757,22515,0.11271194501319103
2022-05,248346,24764,0.0997157191982154
2022-06,208061,17785,0.08547973911497109
2022-07,268728,29516,0.10983596796761037
2022-08,236747,24183,0.10214701770244185
2022-09,206767,17314,0.0837367665052934
2022-10,217120,20690,0.09529292557111275
