date,n_articles,n_gep_articles,GEP_daily
2009-11-29,888,336,0.3783783783783784
2009-11-30,14384,1396,0.09705228031145717
2009-12-01,15772,1620,0.10271366979457267
2009-12-02,14284,1632,0.11425371044525343
2009-12-03,15732,1476,0.09382151029748284
2009-12-04,12996,1300,0.10003077870113881
2009-12-05,712,176,0.24719101123595505
2009-12-06,932,292,0.3133047210300429
2009-12-07,12856,1376,0.10703173615432483
2009-12-08,14324,1556,0.10862887461602905
2009-12-09,13484,1472,0.10916641946010086
2009-12-10,15324,2076,0.13547376664056382
2009-12-11,11628,1380,0.11867905056759546
2009-12-12,800,264,0.33
2009-12-13,932,152,0.1630901287553648
2009-12-14,13476,1360,0.10092015434847136
2009-12-15,16232,1552,0.09561360275998028
2009-12-16,14156,1832,0.1294150890081944
2009-12-17,16552,1508,0.09110681488641856
2009-12-18,22264,1396,0.06270212001437298
2009-12-19,1000,320,0.32
2009-12-20,916,192,0.2096069868995633
2009-12-21,11868,1352,0.11391978429389957
2009-12-22,11296,1456,0.12889518413597734
2009-12-23,9948,1068,0.10735826296743065
2009-12-24,5880,672,0.11428571428571428
2009-12-25,608,96,0.15789473684210525
2009-12-26,732,180,0.2459016393442623
2009-12-27,956,284,0.29707112970711297
2009-12-28,6136,792,0.1290743155149935
2009-12-29,7324,748,0.10212998361551065
2009-12-30,8108,992,0.12234829797730637
2009-12-31,8420,772,0.09168646080760096
2010-01-01,744,184,0.24731182795698925
2010-01-02,480,64,0.13333333333333333
2010-01-03,780,164,0.21025641025641026
2010-01-04,11304,1220,0.10792639773531493
2010-01-05,13192,1604,0.12158884172225591
2010-01-06,11940,1316,0.1102177554438861
2010-01-07,14164,1236,0.08726348489127365
2010-01-08,11188,1108,0.09903468001430103
2010-01-09,820,192,0.23414634146341465
2010-01-10,848,232,0.27358490566037735
2010-01-11,13636,2052,0.15048401290701086
2010-01-12,15464,1804,0.11665804449042938
2010-01-13,13368,1688,0.12627169359664872
2010-01-14,13628,1728,0.1267977692985031
2010-01-15,13620,1604,0.11776798825256975
2010-01-16,1100,284,0.2581818181818182
2010-01-17,1140,252,0.22105263157894736
2010-01-18,4760,700,0.14705882352941177
2010-01-19,14556,1388,0.09535586699642759
2010-01-20,15564,1616,0.10382934978154716
2010-01-21,18176,1724,0.09485035211267606
2010-01-22,12980,1620,0.12480739599383667
2010-01-23,844,148,0.17535545023696683
2010-01-24,1012,216,0.2134387351778656
2010-01-25,13656,1188,0.08699472759226713
2010-01-26,16284,1596,0.09801031687546058
2010-01-27,18228,1984,0.10884353741496598
2010-01-28,20836,2300,0.1103858706085621
2010-01-29,16644,1536,0.09228550829127613
2010-01-30,1296,376,0.29012345679012347
2010-01-31,1040,376,0.36153846153846153
2010-02-01,15708,1964,0.12503183091418385
2010-02-02,16952,1736,0.1024067956583294
2010-02-03,17268,1656,0.09589993050729674
2010-02-04,19200,1596,0.083125
2010-02-05,12920,1492,0.11547987616099072
2010-02-06,1144,388,0.33916083916083917
2010-02-07,1104,344,0.3115942028985507
2010-02-08,13792,1328,0.0962877030162413
2010-02-09,16392,1984,0.12103465104929234
2010-02-10,15212,1648,0.10833552458585327
2010-02-11,16720,1508,0.09019138755980861
2010-02-12,15268,1344,0.08802724652868744
2010-02-13,688,160,0.23255813953488372
2010-02-14,1064,304,0.2857142857142857
2010-02-15,3564,832,0.2334455667789001
2010-02-16,15984,1428,0.08933933933933934
2010-02-17,15068,1324,0.08786833023626228
2010-02-18,17216,1676,0.09735130111524164
2010-02-19,13892,1456,0.10480852289087245
2010-02-20,792,184,0.23232323232323232
2010-02-21,872,220,0.25229357798165136
2010-02-22,12060,1268,0.10514096185737977
2010-02-23,16240,1420,0.0874384236453202
2010-02-24,17240,1976,0.11461716937354989
2010-02-25,19280,1796,0.09315352697095436
2010-02-26,16176,1296,0.08011869436201781
2010-02-27,1132,304,0.26855123674911663
2010-02-28,1212,400,0.33003300330033003
2010-03-01,14032,1648,0.11744583808437856
2010-03-02,14140,1336,0.09448373408769449
2010-03-03,14180,1408,0.0992947813822285
2010-03-04,13912,1600,0.11500862564692352
2010-03-05,10280,1352,0.13151750972762646
2010-03-06,656,232,0.35365853658536583
2010-03-07,1196,360,0.3010033444816054
2010-03-08,11856,1432,0.12078272604588394
2010-03-09,13064,1720,0.1316595223515003
2010-03-10,13008,2024,0.15559655596555966
